user_id,item_list
98,13540 2338 2673 7 109 20895 392 121 1704 1340
99,2335 57 344 1115 364 150 1644 14471 10292 296
100,313 764 7788 636 503 158 1224 76 672 634
101,1440 943 13540 1517 877 2302 2673 75 212 490
102,1822 508 280 893 1195 1066 2585 295 171 4145
103,367 820 7181 698 1200 901 3116 1780 348 6115
104,1697 2882 5617 20945 4270 2524 4617 4352 1829 1748
105,2218 9257 1590 1699 1369 1268 13457 5743 2062 11843
107,1336 155 984 1346 136 1066 286 325 280 313
108,207 1386 689 13043 4771 2333 2350 1863 715 183
109,20186 2128 20970 18269 1309 2412 9675 3065 622 511
110,1155 66 7608 1517 55 3159 58 556 7203 19506
111,1913 8111 105 1199 116 414 2911 899 208 662
112,3725 17728 3290 5060 1250 256 1491 2603 287 217
113,917 4358 124 570 4305 1204 504 3283 39 40
114,489 9743 690 5829 7181 137 3991 698 2882 398
115,1319 4342 4873 1362 13826 512 1346 806 263 11203
116,895 3247 6289 4084 366 1029 459 89 515 15497
117,11477 10642 3563 12386 88 5013 4068 221 1838 1540
118,1180 4031 6106 2338 677 1037 37 295 402 2111
119,4178 47 132 1336 300 398 10820 8900 1850 2412
121,5580 929 3755 4050 4049 4976 2883 4051 2886 4807
122,1761 322 820 102 1102 1611 2375 253 679 111
123,190 5907 400 543 2552 13827 119 2398 7515 151
124,257 1704 106 954 158 118 2291 3733 4723 1188
126,766 4537 1155 2128 727 6731 89 447 1221 381
127,618 1115 47 624 367 1180 69 820 420 5057
128,679 50 6368 7181 3057 8717 2509 4249 5354 5202
129,672 1825 1041 2013 715 1822 1257 2029 10356 1403
130,766 471 1751 78 175 108 7161 593 2478 189
131,29 277 1592 670 227 3213 113 1805 7950 2154
132,13982 133 109 6007 391 9225 1078 1401 312 21276
134,1156 66 56 1175 762 1885 229 75 208 488
135,718 20186 20970 1309 106 9675 891 6289 782 3555
136,2303 1764 3713 3471 508 462 341 5057 136 1673
137,4541 275 714 1055 984 17599 473 16346 762 1764
138,158 47 1670 492 9432 4352 1748 172 2039 4774
139,66 56 899 7608 570 16346 69 122 1175 934
140,11203 2116 12828 4342 4873 15 172 1806 4605 13684
141,624 1040 229 370 608 227 2519 420 22333 2116
142,339 453 5536 4621 207 208 6301 2975 3906 1464
143,9432 500 4614 1677 46 501 82 137 253 333
144,10391 552 317 169 18032 6165 6983 8428 1205 18021
145,1095 362 2479 404 240 169 899 570 146 658
146,820 617 358 286 136 2497 15207 189 1161 20970
147,658 11826 6961 20945 6318 8901 6894 4397 4342 4873
148,1817 633 1666 11984 6257 19110 3851 7419 22190 10715
149,20186 20970 1309 9675 5263 169 782 37 16527 16450
151,4617 312 1324 2795 3228 34 2882 122 76 339
152,157 1482 1152 1751 404 721 1063 332 188 1135
153,9743 137 679 277 37 1526 7181 1761 3057 1666
154,317 352 521 169 58 1083 1175 7608 486 659
156,741 157 1761 111 1015 698 443 69 11 2555
157,1102 477 395 3583 930 250 1853 2876 3247 1585
158,5995 352 4824 788 2731 6746 6165 400 370 899
160,73 169 1362 6319 1110 102 3531 1259 1511 762
163,489 726 7663 5082 4342 4873 69 13826 1346 806
164,4621 3808 271 6301 7802 2088 7553 18792 4342 4873
165,2841 1018 24 2784 1977 223 827 4873 2116 12828
167,370 422 940 3471 820 3262 18690 20186 1015 20970
168,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
171,2128 11458 695 1582 251 6217 1102 1615 1327 495
172,1340 1335 741 29 11379 6165 286 287 325 873
173,585 1188 2013 70 344 944 12666 6921 2706 508
174,4031 6106 1863 298 523 207 12386 315 1381 2380
175,500 1094 638 6301 2088 22136 18792 207 1974 741
177,713 679 137 111 741 714 621 730 9455 9230
178,617 423 195 420 233 17770 207 677 729 47
181,3328 1321 640 6855 6519 3753 840 54 331 1135
182,679 5230 7181 1761 2655 3057 8717 2509 12765 713
183,3554 234 13540 1822 4054 9187 2586 2673 4310 332
184,352 679 277 713 581 137 11869 363 11512 438
185,2107 6041 7780 1164 22057 336 387 901 443 4655
187,2461 7181 1761 145 8191 92 1199 679 399 509
188,4354 808 939 15134 1603 466 96 6799 11869 1826
189,1139 148 712 1822 7593 478 1353 7189 603 2116
191,2963 627 6746 1085 16869 766 2029 2956 9333 1321
192,4145 1806 285 1018 12828 20186 7788 446 3165 20970
193,670 286 13035 13929 448 534 2400 9461 5027 1329
194,2876 3190 344 944 508 7 438 1764 3177 1018
196,13035 1526 13929 3370 187 218 13982 1666 564 2529
197,615 21721 10391 573 467 4636 152 98 5146 317
198,3242 1546 403 7065 1624 8580 1035 5733 526 429
199,181 13929 16726 1764 3786 7636 3713 868 3471 1401
200,231 7 438 303 1764 1818 2341 367 7960 225
201,20661 6746 6551 5630 820 793 20186 18350 984 20970
202,1115 414 341 393 584 657 939 585 13540 3554
203,9250 13128 2227 14298 1143 8689 3409 2713 15801 8765
205,2731 4636 21006 386 1461 4621 395 2911 899 1538
206,981 4054 2146 9187 2586 4310 332 12847 3555 173
207,541 688 1058 3893 481 572 4636 21434 442 195
208,229 1329 837 444 978 6086 417 1175 6551 1400
210,966 2406 2654 3526 3770 1277 1195 4253 1069 1965
211,1152 790 1896 214 645 4537 1472 335 1221 1863
212,344 1018 1000 1065 19904 247 9432 1386 311 1656
215,13296 895 3247 6289 4084 19039 1271 366 1029 144
216,1063 6013 534 1804 2400 9461 1329 188 1250 504
217,21006 240 14635 18034 22136 7788 258 2972 1472 947
218,508 280 1803 1115 136 10356 19904 672 1174 1750
219,9347 10642 11477 608 4771 3808 7553 22136 4054 2447
220,2033 1442 2408 160 1171 1142 4252 7797 5535 13125
221,294 3039 883 4230 1075 4987 3548 2711 14931 7591
223,569 22136 1974 1094 741 954 1578 873 21006 3057
225,64 4537 250 1822 264 1221 1040 122 385 546
226,157 1180 605 241 233 96 741 8518 7950 469
227,219 421 19266 7429 7291 8806 424 462 3 375
228,4621 145 74 1982 623 365 9248 2493 6631 2797
229,840 1321 106 1103 587 1015 718 7950 1018 327
230,6084 1822 18896 1037 122 17199 18156 21101 468 3983
231,508 1649 5536 3177 679 344 6961 3109 157 7181
232,88 6932 209 6278 306 721 1250 13929 16726 5813
233,406 820 954 370 395 1753 11974 5813 1673 6278
234,53 4249 5202 3955 3244 1142 840 17770 3689 1065
235,462 191 664 7608 10618 136 1753 18640 10292 1115
236,15134 19266 7639 593 2332 12921 6319 8764 8297 119
237,1844 178 494 20088 517 1346 435 18701 2602 6731
238,1175 6551 1563 1400 444 8927 5158 97 609 2083
239,89 17171 532 451 390 6318 500 105 1194 1073
240,146 119 399 792 1273 631 934 509 168 1846
241,10642 15171 6 25 6803 1081 305 379 425 5417
242,105 924 3305 7739 6801 1512 7655 6019 4521 3359
243,155 266 189 21840 1325 14841 270 15 216 119
245,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
246,5907 17 400 286 945 21637 5 485 2932 11437
247,382 16043 1056 988 5 64 79 4 2721 11723
248,3109 157 3346 11458 999 820 2358 1153 53 1250
249,435 1750 2206 14842 12235 726 5057 3159 418 8644
251,13929 169 712 4537 393 6836 83 155 1054 47
253,1373 444 670 1175 690 169 1563 1400 274 739
254,5140 388 762 1259 7802 755 6442 20959 13540 612
255,137 679 940 828 277 145 1329 4621 75 690
256,216 172 997 593 519 7515 1874 1115 1913 5536
257,11826 6961 569 5612 1338 955 2794 8832 11788 1175
258,2464 585 715 1250 672 532 1751 10356 1822 2066
259,229 107 2932 3921 151 917 591 2256 1863 2350
260,406 1400 352 444 11826 6961 2311 206 640 586
261,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
262,651 10628 43 319 939 891 111 1058 402 741
263,11826 6217 6961 21434 2103 3476 5612 235 3306 1423
264,3244 12512 1526 984 241 473 3665 1666 4249 5202
265,20186 20970 1309 9675 15171 16510 7544 15207 7950 305
266,223 8 2721 1266 1053 1312 5188 7826 5075 1681
267,11458 523 999 4313 2402 947 81 22 340 1015
268,59 353 2375 5163 9657 33 3039 4230 4046 5152
269,17 577 7181 3057 187 206 842 679 253 1443
270,58 4614 185 5057 3159 7608 56 19220 418 5791
271,82 578 89 685 500 14 800 107 2975 210
273,831 829 274 471 3502 4723 2684 1818 2493 3286
274,300 3660 1225 258 267 609 10939 205 27 2437
275,496 77 625 627 346 11788 8832 260 17359 1785
276,403 515 10391 3242 4249 5202 3955 765 3244 1546
277,561 32 573 6961 1550 636 14680 1708 850 1340
278,120 51 4688 1597 670 418 690 3448 481 695
279,3272 18896 1037 68 18156 21101 4511 21498 1781 1550
280,372 807 144 117 602 985 20734 8353 168 3262
281,277 56 679 618 4774 21006 2066 730 2461 1522
282,1018 6746 4270 788 6836 395 473 97 930 375
283,1336 4723 287 6746 3258 899 9171 21006 14130 1239
285,3328 984 6353 19987 473 335 11890 917 756 397
286,137 9432 1309 1305 126 9675 3894 20186 13563 20970
287,13 335 21928 13928 297 303 8589 10791 877 1365
288,1095 5555 11621 1159 229 7942 18538 1588 9 17196
289,884 390 479 207 895 1904 3247 4084 6289 366
290,681 130 2794 341 125 1713 605 751 1115 3290
292,357 444 509 395 899 672 11873 1101 417 4636
293,241 6746 7950 157 941 820 6301 608 2088 20186
294,1388 452 2987 4101 248 1065 288 1380 985 5957
295,926 546 521 1464 1487 3227 587 512 5630 470
297,3 9667 229 8589 10791 2116 617 12828 4342 4873
299,229 1517 123 362 2375 1764 7580 754 73 992
300,157 11458 13035 13929 18350 10169 999 367 423 670
301,127 10618 384 1386 340 11873 51 58 5536 952
302,930 169 6551 116 1464 587 7203 793 11826 6961
303,10099 16 123 144 16233 17735 1136 3164 2336 2581
304,16226 19567 17428 16934 11280 20058 18805 12431 14898 14892
305,954 122 102 10292 1180 1115 3262 14471 6386 12224
306,10356 672 538 721 1751 1482 1115 14111 2029 3524
307,385 4054 1188 9187 2586 4310 70 332 301 12847
308,2350 3124 8579 439 1531 4723 487 247 227 505
309,10292 14471 13982 3215 6007 391 20895 1401 1115 99
310,1015 10356 672 11458 2001 157 6746 2867 984 202
311,595 3095 510 10489 4546 60 13042 2332 5146 352
312,12196 815 2882 503 1647 13035 13929 4617 4352 1829
314,899 866 361 8353 2116 12828 891 1806 4605 13684
315,442 1250 8482 3644 1431 2128 6353 1762 2116 6731
316,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
317,3753 840 331 1135 1159 10313 5300 2814 11553 15609
318,287 308 1681 649 66 4038 3725 1609 2939 6206
319,142 55 1026 461 18768 687 2731 1575 194 1539
320,3753 1206 3861 713 3808 7553 4342 4873 13826 1346
321,131 21840 13426 4771 3212 2350 3124 8579 608 758
322,1164 387 698 769 47 600 2555 1306 69 180
323,739 169 1982 274 398 197 306 404 7203 11477
324,422 807 847 2408 310 1082 570 224 1772 572
327,118 300 6105 4178 1850 861 4238 19483 2154 246
328,10737 8085 17443 5269 14382 7698 10543 21942 17129 22301
329,879 2 528 190 163 17 2042 2322 12603 7036
330,843 18751 13982 133 751 109 554 1101 853 6007
331,2342 3524 1115 344 585 944 508 2927 4512 2226
332,342 18768 11873 1092 1103 83 1214 504 1673 55
334,1340 1094 308 287 2467 884 2519 479 1904 12
337,570 420 21434 56 2676 481 5244 1199 1887 2911
338,2711 153 11 726 609 5082 8717 2509 15324 899
339,11 6551 479 820 1340 6165 111 741 556 1036
340,332 1913 3670 2882 444 13928 1208 4617 4352 4054
341,283 478 622 776 949 941 1827 19082 3142 1912
342,4771 380 2350 1144 1278 84 2670 4305 8579 3124
343,302 1358 2116 21006 530 1805 751 7608 4605 1550
344,2116 12828 1806 4605 13684 2902 2794 1018 21006 1483
345,280 189 4342 4873 171 13826 1346 806 929 1319
346,169 714 444 1180 609 136 277 37 295 875
347,136 5057 185 1563 1492 1389 1804 2291 4249 5476
349,10287 3149 146 963 1132 1705 183 1751 1482 4354
350,3694 10391 125 7181 3057 1227 49 4614 317 20
351,2980 344 944 508 1484 16494 3177 1018 19904 15445
352,14720 3524 18 59 11379 353 2375 532 5163 9657
353,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
354,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
355,137 7608 54 274 20186 17077 20970 3808 1609 7553
356,6301 2088 11826 6961 18792 586 172 5612 4774 1677
357,174 722 4509 6551 178 666 760 69 1175 294
358,37 295 54 263 47 28 120 2326 50 3390
361,570 4723 9542 318 1887 412 3583 6165 1239 1257
363,125 608 3742 500 62 1804 9063 18813 2103 1188
364,5955 1321 1197 2605 422 8508 4333 1154 6832 2302
365,6206 777 16961 1036 308 895 287 5758 3320 5147
366,21006 992 5995 11826 6961 2116 22136 12828 5612 1806
367,520 444 895 3247 4084 6289 226 3024 608 78
368,1550 433 582 187 6987 22136 1974 1094 482 741
369,300 7429 1110 736 428 8900 4342 7291 4873 8806
370,22063 1026 3706 18768 687 4002 59 161 194 2571
371,21528 1381 929 913 4753 16435 2806 1555 4449 1386
373,13540 218 22 1415 10875 489 420 776 490 71
374,173 229 13540 4054 230 4342 9187 2586 4873 2412
375,395 370 820 19336 293 5995 20186 5813 11826 26
376,11477 4068 1336 14 5013 536 1233 483 584 3563
377,666 293 5057 21006 185 4605 1483 362 2902 46
379,7580 229 1222 8488 3554 6206 2116 12828 1806 4605
380,442 277 51 7181 6353 3057 1472 5791 1336 1575
381,3109 6318 19987 4617 402 312 10 1609 3177 87
382,78 2254 4492 3346 820 420 629 1875 466 1647
383,459 1917 8218 997 229 895 1556 170 4084 6289
384,1152 435 4537 586 999 266 3985 846 1874 208
385,879 65 799 17 88 762 133 375 3689 2322
386,21006 2795 1647 751 287 866 1373 13771 4443 1416
387,9063 18813 10583 15611 12829 5080 3569 2972 715 257
388,929 155 2001 1522 2346 1018 3916 302 13035 4620
389,1677 306 2159 5907 9837 4342 4873 2400 73 13826
391,1631 5476 1018 3955 7580 4636 4249 11477 447 439
392,8900 169 180 2608 1336 300 197 3991 398 14708
393,1159 5813 16057 6319 3242 10027 10866 640 1199 4313
394,277 1049 231 253 137 581 172 597 1885 4039
395,1427 4537 14419 4938 1221 493 10313 470 7789 13116
398,1316 1674 1767 12015 12 1904 89 11046 445 2198
399,3272 68 4511 21498 446 296 7862 891 1505 3405
400,277 137 6165 9432 319 1199 3940 842 2911 1887
401,1647 264 43 1040 130 1875 2651 414 2264 1708
402,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
403,5813 11826 6961 495 2116 1103 12828 9558 5612 1806
404,17770 6551 4249 185 3244 11477 4068 609 20945 5202
405,899 6165 21006 20895 10292 1522 4122 10445 3694 3262
406,6081 5617 4270 13043 715 118 7144 4723 2066 478
407,1319 875 19336 3989 229 2116 4352 12828 4342 560
409,715 7 58 2013 182 672 1443 2157 1174 7608
410,979 16570 10755 2639 195 202 729 117 1101 388
411,690 588 21006 327 2468 305 10947 113 173 8299
412,4537 1221 118 223 4723 3906 4539 2829 364 6301
413,406 6961 197 1298 336 587 3109 11477 11826 105
414,13928 49 199 250 1877 20409 817 181 7636 3786
415,12015 6319 1904 89 4912 386 6492 737 150 204
416,4521 1042 713 1078 4006 2103 751 4313 2402 178
417,247 3290 1531 5536 10391 131 359 11477 8203 192
418,1832 4352 1748 2039 1373 2794 804 11686 341 1115
419,2163 10925 2291 70 840 447 180 15 517 392
420,57 314 185 1358 231 1672 5057 7608 395 1188
421,339 130 1750 312 933 17106 1295 677 118 3921
422,1751 1336 208 368 231 3906 404 1139 364 6301
423,1037 1188 12235 24 125 7536 2464 1550 8796 8436
424,395 2524 4824 5617 11826 6961 4270 5612 118 11621
425,54 327 1464 21840 3328 1362 7 21050 1511 825
426,9455 172 2461 4774 4131 730 47 713 714 679
427,4313 341 2060 2350 6278 1373 530 2874 81 1115
428,11203 52 220 10391 13929 18125 4342 3786 4873 7636
429,1619 381 2233 4305 1274 342 807 421 11104 155
430,24 367 207 171 5575 806 616 695 9045 307
431,829 11869 999 224 608 576 199 203 2116 157
432,302 12843 1250 206 1018 3454 4006 4409 4317 1312
433,199 47 1632 480 1655 13714 823 50 92 205
435,18896 21101 18156 8717 21637 1781 1095 54 9045 1180
436,2447 8482 1336 1027 274 379 806 12224 136 74
437,341 3471 9543 14212 5181 1764 3713 1388 19547 1677
438,144 2876 109 353 357 917 2795 253 312 4342
439,280 1066 1325 136 11203 1764 4621 653 806 11621
440,9432 137 253 13827 3730 132 190 7536 11 421
441,414 855 3182 1164 2678 648 608 387 842 110
442,1555 199 17329 641 736 331 10391 13929 13714 5989
443,1158 177 1174 1451 876 61 3080 19336 2581 1427
444,1377 169 572 569 8876 1434 164 651 9542 640
445,294 1506 10820 13929 8717 2509 11565 580 5226 3289
446,3989 4771 2350 8579 3124 439 1531 4723 487 247
447,499 712 19336 5813 351 2333 210 8 653 1274
448,293 17599 5813 20945 187 351 91 322 842 666
449,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
450,1804 1764 3713 3471 5057 2291 508 462 2519 341
453,229 207 1666 107 247 4771 155 4785 695 1904
454,1336 3554 585 1840 309 708 58 695 721 325
455,137 3 88 688 10356 2676 1483 846 718 9743
456,546 541 1521 250 672 17357 2533 266 7763 3
457,622 828 294 4509 624 665 390 1805 13929 556
458,3554 341 2518 5057 7608 332 1822 11873 99 13540
459,1180 295 47 20 873 1094 909 160 2874 4352
460,66 55 82 6551 22 1123 3177 2001 19266 2010
461,403 507 2358 1164 1068 253 526 453 53 314
462,2116 6731 89 12828 1188 420 1806 4605 13684 2902
463,690 1373 166 324 1358 29 137 393 11873 172
464,695 5536 8997 2705 209 902 10971 11324 756 2840
465,111 741 423 5476 11 434 1187 5588 8717 2509
466,1152 1261 757 19336 4537 1526 11826 6961 1666 4933
467,362 2116 4352 22063 12828 1748 2039 1806 4605 13684
468,3554 1633 4707 413 1822 4054 1155 9187 2586 207
469,8482 14471 10292 3215 2761 3974 2479 146 748 9
470,1227 1095 6206 13982 9299 6319 231 158 3065 622
471,11826 6961 1913 8111 5612 1149 208 169 1575 2264
472,160 16542 293 489 1036 2107 7780 6987 11565 22057
473,466 490 1055 271 718 4541 106 340 11064 2135
474,4636 98 634 7246 14097 24 12059 64 3076 3002
475,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
476,13928 4354 160 206 270 4018 3123 1225 19341 505
477,47 155 3725 4352 503 426 1748 2039 1373 367
478,214 829 10337 327 1027 2592 1309 582 203 341
479,4537 1221 1152 1464 3544 221 3123 2330 7949 1838
480,4509 196 308 494 479 294 1904 620 3861 2128
481,857 21030 569 77 1073 28 986 1525 750 1185
482,1913 1764 8111 3713 3471 508 38 462 2981 341
483,1386 12015 15023 1775 1863 328 9216 183 482 204
484,2225 20945 11840 1199 666 2911 57 899 570 412
485,6041 984 4953 473 4617 18896 1042 312 1909 16346
486,935 3171 180 2897 45 17 42 8060 1434 572
487,7515 1174 1822 5384 2533 1793 122 3092 199 15665
488,576 230 4449 5476 10292 873 1115 3215 634 1058
489,1346 6731 89 2333 2358 53 1321 2419 1274 839
490,7429 7291 8806 375 6836 197 386 6682 205 1054
491,8589 10791 1335 1027 698 10337 13187 1173 10927 10208
493,1208 1913 640 414 18032 314 1132 125 3670 433
494,2116 18768 1103 142 7950 12171 1677 501 274 66
495,523 1386 5657 850 4005 1863 183 8 3411 8789
496,21434 546 2676 14032 3214 2772 846 18544 2701 219
498,6165 1887 1939 391 10574 16057 1208 1913 180 1199
499,2911 1115 6551 86 111 741 679 169 1748 352
500,4249 5202 3955 3244 840 17770 1065 5476 199 423
501,580 611 500 7608 11873 1239 185 306 1344 1918
503,1677 17366 501 333 18768 2375 11873 121 306 9837
504,775 511 587 1199 608 74 2911 899 1444 6165
505,782 523 680 130 2878 780 700 294 5536 10642
506,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
508,29 1227 1095 208 8482 124 795 308 1982 2135
509,136 418 1761 281 62 264 230 12815 1175 185
510,462 370 508 6836 1475 1753 10292 1049 1115 3215
511,1751 404 1085 2524 6319 1822 8482 607 847 854
512,868 9542 11873 22 4352 9063 560 18813 1748 653
514,941 695 17257 22006 11128 19253 5536 8997 262 119
515,715 20186 20970 1309 9675 782 16510 4025 1021 847
516,22306 11498 2116 12828 879 1806 4605 13684 2902 1018
518,1066 16 280 189 11826 6961 4636 1174 4397 4342
519,344 944 2571 3479 508 539 3177 1018 19904 15445
520,14842 312 21990 4066 2882 860 1690 8675 15301 381
521,6319 327 470 5827 17136 8990 17213 3855 13685 2400
522,364 157 45 687 66 44 4977 10391 6301 182
523,1662 10 1669 2038 124 1118 754 4122 1465 46
524,6206 16961 1036 121 308 287 918 14478 3615 122
525,183 508 367 420 500 3985 2571 207 1322 12386
526,944 6353 4006 63 11890 758 178 3644 344 191
527,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
528,660 183 452 1199 202 151 191 1705 1401 1522
529,62 1982 8886 4352 1748 105 751 2039 1373 2794
530,3820 3346 12235 8717 2509 820 209 679 20878 16154
532,1326 10812 187 504 29 197 2 274 49 2837
533,304 136 66 280 175 617 1822 666 1346 362
535,2054 2876 1055 741 9063 4541 18813 1457 84 5080
536,639 303 5057 520 1572 185 435 152 734 496
537,4841 16817 280 62 728 215 8789 8390 735 135
538,248 1032 128 2482 2291 733 799 474 1480 5760
539,546 508 6961 439 344 247 1676 884 11826 3348
540,678 9857 1398 3445 3021 7674 6777 21330 20803 4616
542,8482 206 406 4636 247 20895 18813 14471 10292 4771
544,828 936 1177 75 658 2071 793 412 1118 19506
545,196 151 280 136 2135 2468 172 1066 155 3471
546,7608 366 895 349 58 19506 5617 4270 1517 1049
547,423 276 434 1434 2107 4 901 7780 6106 22057
549,304 736 1416 136 199 66 395 309 846 806
550,8482 4342 18034 10292 2479 2010 45 1026 504 1838
551,1075 50 13929 2663 7181 3057 508 406 891 172
552,1751 1482 266 7763 3306 1278 51 5440 7246 302
553,295 1180 280 6551 68 171 213 695 783 158
554,500 188 251 666 1322 620 1697 506 3342 12224
555,249 1511 639 11826 6961 758 5612 928 1146 15
556,917 17 2703 188 224 2943 576 1592 1556 1986
557,11162 6319 1298 11826 6961 6206 5181 5612 16961 9526
558,1749 805 5859 13150 7598 5567 14497 2734 1649 10313
559,2246 42 13519 8298 14898 14896 14897 14901 14900 14899
560,398 197 19336 8900 296 21661 879 210 279 1110
563,2731 3459 1245 461 20 818 306 14212 11826 6961
565,227 4352 1748 344 1488 2039 1373 2794 128 1115
566,933 164 235 668 16888 8438 1042 21474 11024 16664
567,20186 20970 1309 9675 782 16510 15207 7544 7950 6836
568,1522 7580 2116 12828 43 256 1806 4605 13684 2902
569,157 638 999 884 1094 523 943 7950 1472 1550
570,169 231 10391 1110 8482 7429 1358 7291 2412 2761
571,2809 1155 46 1175 737 1614 12729 1174 161 2571
572,210 47 936 19336 2876 1617 8589 1090 2972 10791
573,4537 213 93 616 4636 229 155 1018 266 1173
574,1299 649 13827 11118 3376 46 4583 507 5758 196
575,952 1055 320 22136 71 3712 4541 7429 616 7291
576,189 783 105 271 421 10642 6301 7203 2088 19266
