user_id,item_list
194,21 14138 226 4102 2096 481 2374 3190 15142 1967
196,712 509 1752 401 3750 1846 910 18920 596 18518
197,242 467 152 430 573 615 471 938 270 873
198,15 36 161 403 506 785 1546 2462 20976 20076
199,181 94 99 34 897 1704 392 33 1172 2590
200,1681 3 389 277 564 1111 6430 2319 4674 51
201,174 1 141 22 251 272 424 1469 73 933
202,96 59 101 585 584 540 40 39 3620 320
203,4066 4662 1822 225 21332 8765 431 470 2713 3086
205,1461 4 22 9944 116 8437 17237 175 3444 33
206,981 872 851 117 1568 159 120 875 500 510
207,94 1897 1931 590 34 135 238 199 278 2149
208,39 41 837 58 978 22 76 2 662 45
210,474 325 316 261 1297 476 3214 8933 8826 2689
211,38 214 1296 603 211 230 323 645 1 154
212,712 87 298 1790 365 1611 51 1237 4110 11
215,15 1938 1519 551 2712 133 1210 7716 13460 4288
216,985 510 178 160 500 957 105 22 498 414
217,144 224 258 35 168 240 56 9 803 184
218,13 43 16 901 262 1120 178 1625 1131 198
219,107 81 88 43 210 13 164 682 443 98
220,4252 78 125 1034 1699 173 1974 1054 1083 2373
221,5 883 71 1476 23 2231 167 545 294 4987
223,732 903 441 3372 1848 531 548 2907 347 371
225,404 385 541 250 177 781 2533 199 1053 748
226,43 13 19 3021 51 112 54 424 174 98
227,60 116 66 175 134 22 580 1112 20 309
228,189 75 61 8049 16639 12097 9074 11273 22300 21939
229,132 891 36 763 566 1044 1321 446 532 3380
230,108 551 167 1352 831 1022 34 759 1460 10537
231,28 50 42 15 85 154 107 202 1272 9
232,40 1 76 41 31 39 203 4 19 1578
233,476 96 182 2208 208 324 9957 1267 3391 1
234,11 145 730 37 42 36 307 1549 1867 136
235,31 55 664 51 13 98 43 64 198 5
236,66 116 77 593 736 7096 2162 378 2446 175
237,8 1028 1112 4020 739 1283 786 1728 333 571
238,80 2 4 157 174 33 48 456 21007 19093
239,89 390 1488 2813 915 3620 438 4941 2007 3162
240,119 496 399 2689 433 1650 1165 533 631 509
241,4567 199 2247 1672 482 687 218 658 11390 3622
242,13333 3980 4900 5216 3204 10897 13335 105 12370 441
243,8 52 3162 2453 1191 1422 3620 1481 13694 3590
245,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
246,21637 11762 9172 2964 510 4056 3967 2224 1602 9583
247,56 35 168 382 9 310 231 2384 5934 184
248,2 26 144 2301 6613 1303 6 95 63 124
249,39 40 55 3 5220 1545 1922 483 11934 10498
251,60 116 33 175 585 22 579 1020 494 134
253,516 80 522 51 2665 44 2103 4127 8343 8
254,388 994 139 329 73 415 612 261 1005 1620
255,2386 2565 828 22 1051 4267 1382 250 1816 2689
256,465 95 768 906 60 389 8 220 66 175
257,681 955 170 702 301 80 631 2 2332 20
258,585 45 1940 15 1722 389 384 1367 4539 1807
259,226 45 49 537 181 328 389 621 154 5
260,80 216 1 157 2 2131 532 2546 301 142
261,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
262,56 14 104 11 27 50 47 6 5 1603
263,133 139 950 9 135 314 146 825 258 19066
264,767 1476 36 1714 2744 4033 3253 2770 2877 6689
265,4567 5414 173 482 1 2 1672 218 658 2247
266,2456 2341 1811 2791 1431 4501 20528 7818 1863 22262
267,291 379 257 1867 774 1549 158 490 11 1484
268,325 733 630 554 2962 146 696 80 1090 443
269,17 28 35 122 104 168 50 244 532 579
270,39 58 401 3 813 596 88 255 78 9
271,59 160 259 584 648 536 1350 15 1657 956
273,1210 385 210 3345 7716 3761 600 2841 555 443
274,2186 1100 1196 102 609 2667 599 397 21995 3085
275,496 476 5225 4601 734 762 7354 8332 6263 99
276,40 39 41 58 55 76 457 1326 3 11966
277,561 129 430 376 573 10 117 636 21 500
278,32 138 324 344 120 117 10 94 99 510
279,7 107 4032 15568 1511 16566 8517 422 1827 172
280,104 3724 8834 35 17036 4094 807 6064 11001 1751
281,618 17 47 27 39 41 1108 40 11 1214
282,116 66 8 36 80 1174 31 39 67 404
283,9 35 104 292 144 146 238 345 139 551
285,789 38 40 39 1364 571 41 603 203 58
286,15902 440 2072 680 765 17608 472 15 17561 321
287,303 39 40 31 41 1232 76 474 592 554
288,1095 10 690 52 281 8 44 716 1354 455
289,15 390 884 915 82 1438 101 1812 69 972
290,681 94 34 664 449 51 2036 1222 36 1369
292,146 171 509 761 17 678 1883 314 316 1729
293,4 103 8 265 409 279 73 115 1 446
294,291 3681 790 1523 1254 840 583 5281 2968 1854
295,521 1630 149 144 104 168 372 224 34 1221
297,1871 17 44 47 2540 27 42 933 1008 1103
299,45 754 415 537 389 191 465 792 1067 1290
300,1004 267 407 296 360 197 16389 8741 2733 5086
301,39 31 58 51 3 298 22 87 1166 172
302,401 596 148 103 116 77 60 70 33 22
303,16 44 229 25 8 1487 21495 15086 21065 17172
304,19567 17428 16226 9264 4645 3562 4359 2864 2995 7456
305,159 29 117 510 7 1490 15 869 366 95
306,3325 179 29 596 262 11671 8451 1431 249 601
307,2906 207 842 3453 5242 77 60 22 4736 11174
308,15279 14586 8224 12278 15751 7849 6381 4205 2052 2461
309,29 133 21 165 43 64 254 455 139 13
310,16 262 44 553 442 15 2441 401 394 2344
311,716 5977 352 5772 6512 3862 1448 1625 756 9745
312,4094 512 6064 8328 1932 12082 7913 7470 12929 15133
314,56 35 9 517 782 4437 4 382 412 620
315,442 51 96 9770 401 138 182 118 81 12936
316,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
317,121 1040 3995 3497 7764 5928 17480 516 979 12799
318,533 104 2208 35 2967 4223 56 168 3043 9
319,279 22 4 5831 3524 2736 8405 2 867 48
320,10 44 315 5137 121 723 1199 196 274 4
321,51 107 379 1393 559 782 2039 1284 2097 1555
322,682 769 600 722 1872 771 2219 124 691 277
323,45 220 792 7444 1024 906 768 880 102 4
324,35 319 558 224 288 240 1417 1772 5675 683
327,102 300 205 725 1725 246 1309 878 5223 2789
328,24 2261 10737 490 155 10 14742 18676 21496 4312
329,1524 3000 12 3644 42 248 1865 9573 111 1084
330,171 133 254 1670 269 966 1519 2283 2843 843
331,16163 3230 4635 935 2148 1660 1748 1325 33 13690
332,342 1214 35 9 60 116 1092 58 104 40
334,31 12 767 152 55 1111 40 39 76 41
337,56 104 874 168 149 26 224 135 184 240
338,42 47 50 11 28 13 9 64 168 57
339,397 1196 983 82 1143 35 1642 236 2532 707
340,3976 1506 4775 327 5421 2056 816 124 3303 5073
341,949 380 422 283 744 402 295 1180 820 18281
342,9 4 56 771 174 600 26 80 1155 1140
343,76 182 208 3 324 344 121 1451 23 88
344,627 99 94 1315 681 34 955 2129 26 106
345,16 588 1303 4 266 52 10103 238 140 100
346,17 47 80 28 50 1 279 134 13 1780
347,11 291 28 17 841 411 27 42 45 80
349,1258 270 139 1209 165 3979 385 146 292 3386
350,35 56 104 168 9 17 11 28 264 1382
351,2007 438 21 2740 1467 1363 3032 7926 83 3899
352,4855 733 10305 29 325 267 16542 2196 1090 9852
353,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
354,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
355,41 31 55 3 112 490 618 54 592 137
356,33 8 1 28 265 134 11 37 50 410
357,771 778 722 174 2692 1683 23 122 2800 578
358,54 7 112 283 295 18 490 380 693 222
361,10307 7163 10840 4573 10110 10234 39 6471 40 41
363,117 159 5317 308 97 500 51 2034 152 3029
364,512 1464 1321 2807 4749 3030 1197 3544 1304 447
365,15 3439 334 3228 1352 1972 709 217 4190 101
366,950 1633 2405 933 6036 6935 3160 20680 1684 647
367,15 13057 15806 10669 8028 8495 3880 4262 7303 7667
368,399 12 433 509 332 1111 405 4348 582 150
369,2501 2367 116 66 3945 60 2748 4292 4623 156
370,242 313 36 376 1691 467 2996 161 7038 345
371,85 929 1046 298 179 2148 728 695 17933 72
373,3043 4223 2 3100 301 3220 5633 702 1194 4211
374,90 44 1244 1563 2428 108 16 6265 916 4
375,77 383 2792 424 95 73 881 647 66 2374
376,259 536 1001 584 956 1233 2512 5269 1837 2718
377,71 1483 1596 969 1962 293 2236 17 27 47
379,15 851 3789 354 101 1011 2235 2240 5913 3240
380,6 17 28 446 42 891 27 50 277 763
381,5 983 571 264 739 82 54 20528 703 7
382,264 220 45 571 751 326 1067 2644 4 3618
383,95 45 326 465 906 647 1024 15 7757 249
384,95 220 465 768 1024 17 16 47 28 1112
385,1529 22 4085 3037 6868 329 6837 3386 261 66
386,751 144 56 104 184 85 9 35 1236 4
387,1123 684 2513 2615 282 547 1688 418 155 1652
388,25 52 154 94 99 44 51 88 434 5767
389,33 4 80 44 2 73 157 174 16 272
391,420 88 28 7 238 17 44 36 509 1846
392,102 783 8226 1293 156 7617 3701 4249 7896 3154
393,896 15 1195 2566 1936 2767 36 1234 2288 15491
394,320 138 1532 17 11 324 1049 907 329 1722
395,177 3602 3173 3041 4507 67 4938 22190 10715 12207
398,1316 1674 1767 12 97 150 405 19 615 458
399,6 1505 7 718 891 921 35 446 21248 1464
400,17 35 50 27 47 42 144 168 145 224
401,160 414 5697 999 1001 956 2264 1657 1374 259
402,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
403,2540 911 2501 2 2367 1871 4292 3945 9815 11181
404,1282 201 17 1 122 244 174 293 22 42
405,29 1382 35 43 1816 64 13 2145 2517 576
406,540 958 1221 4960 3350 907 147 61 585 396
407,496 367 9369 3453 88 873 44 1267 2362 3362
409,41 31 58 99 147 98 13 681 1911 96
410,187 128 248 254 133 316 325 474 171 318
411,56 886 22 9 2020 4402 5 2043 104 2525
412,179 401 7839 255 13600 5378 270 15980 2829 1940
413,156 205 2087 105 88 22 2126 48 302 1999
414,49 181 5231 410 10621 445 1491 1228 13310 19995
415,97 150 405 615 458 1111 1 9 13 27
416,1220 56 782 51 144 107 988 4915 865 723
417,94 826 34 192 105 3393 87 88 156 107
418,10 101 15 36 848 2514 201 8943 354 804
419,34 2590 4465 392 14065 833 1294 2490 517 262
420,43 4870 4350 41 4869 5020 2331 4321 55 146
421,3440 512 3280 851 759 7 270 2312 106 1244
422,208 182 344 85 51 596 813 1 8 298
423,119 299 252 63 2679 3398 3392 3543 1146 428
424,52 8 790 716 44 1348 1854 25 1625 281
425,1511 102 7263 988 327 256 2149 245 49 2738
426,17 27 28 47 136 50 37 11 2461 363
427,349 49 102 1116 93 117 154 243 471 846
428,16 25 181 11292 44 52 410 243 2657 1341
429,1619 3487 3513 3737 3726 228 5503 2084 3414 2942
430,3126 16 35 1975 1497 7 862 22 21 9
431,188 1296 514 2230 203 603 154 186 43 1450
432,532 12843 1044 67 783 278 1460 1593 3726 3243
433,44 8 96 138 1632 7630 229 32 182 28
435,90 1128 108 2692 5961 22231 1244 13730 2693 1028
436,220 96 51 111 138 159 44 4 201 57
437,33 535 4037 48 659 395 849 185 6139 1095
438,9 56 353 144 415 201 11 168 1028 329
439,533 9 41 40 399 1801 1825 1267 1578 2505
440,11 1611 141 28 629 1790 821 73 663 427
441,648 855 414 536 956 564 898 619 1147 213
442,32 96 138 182 175 344 16 25 1216 8
443,434 7 177 179 67 33 395 1917 596 897
444,9 1434 301 1377 604 1897 254 702 9788 146
445,27 11 28 47 1506 5 9280 181 42 1805
446,26 1656 454 8036 5874 1955 6154 2194 16286 4893
447,1256 5134 351 95 692 1622 82 2781 49 207
448,780 1054 12 23 28 80 17 325 1846 152
449,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
450,52 159 8 425 44 117 510 25 17162 10649
453,207 179 52 8 401 11 471 2258 695 933
454,39 40 58 148 66 77 585 1041 1840 175
455,17 27 11 50 42 446 188 9926 262 214
456,546 67 743 541 278 2510 669 590 404 135
457,624 828 1716 1179 23 805 1409 2520 2708 754
458,41 99 34 1172 7 88 596 105 264 3517
459,342 77 1108 160 1083 1214 259 1288 144 116
460,1123 85 40 41 4 55 58 9 81 76
461,824 179 168 56 1147 1536 745 201 224 564
462,1653 766 3613 14593 6557 4405 12284 105 357 2347
463,182 324 1125 1124 1535 49 1715 17 243 3058
464,949 4 30 729 490 75 22 20 222 519
465,4524 4796 32 27 11 3246 47 42 50 36
466,8885 8437 17237 9405 12199 13110 10644 8402 4488 17161
467,90 933 1008 345 221 794 4036 7014 164 1633
468,1186 1828 1279 1990 2558 413 2295 328 207 3259
469,2667 96 138 8907 1610 29 397 182 208 2619
470,1227 97 1095 873 152 133 1313 615 2203 1602
471,22 3325 3565 95 5744 48 4166 14 6227 288
472,582 160 259 584 5 293 7 742 536 126
473,143 117 185 6 137 120 7 446 472 84
474,238 26 634 250 278 8 404 781 1521 2533
475,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
476,259 160 270 59 648 956 536 938 1001 1225
477,203 11 50 47 155 1 17 498 27 214
478,85 188 93 38 36 15 520 433 514 645
479,177 84 67 934 9139 6349 521 3168 20661 1741
480,23 196 397 1610 13 91 64 2619 1847 519
481,750 857 1281 986 832 1525 970 556 1073 1185
482,35 9 104 168 56 95 879 183 980 3829
483,97 405 150 1111 9 1775 3362 56 5044 1602
484,964 139 347 350 23 612 18866 292 269 5512
485,261 186 399 582 1456 388 2 325 1334 48
486,2830 2897 1311 815 89 2026 4985 703 327 4290
487,8 404 250 16 1174 4 541 20 1043 1265
488,716 43 1448 1372 13 1095 281 198 335 98
489,617 3510 11365 946 1873 721 15847 22024 19337 5773
490,66 60 116 103 141 272 175 251 427 862
491,790 22 1441 390 12891 2 1854 18908 19763 656
493,59 259 327 648 584 536 1097 956 3678 391
494,31 40 55 401 76 846 813 1926 2 33
495,1222 10 196 51 9573 3644 2369 9360 101 1695
496,199 546 743 453 135 918 1152 5398 3710 3214
498,391 35 1775 1939 4985 1311 1330 4290 660 802
499,27 47 42 5 1165 56 11 212 242 66
500,4714 101 36 545 2777 840 8092 506 4974 3575
501,41 76 19 45 3 4 133 3058 389 139
503,5 71 33 48 4 153 1397 16147 786 457
504,775 824 45 1513 986 239 511 10495 220 745
505,5 15 36 71 161 7 154 41 31 40
506,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
508,96 208 3586 2575 3659 3335 117 6856 8598 159
509,117 39 31 621 45 326 120 55 28 94
510,116 60 175 1 378 132 304 446 67 238
511,34 40 39 41 3 1342 4363 1858 96 138
512,9 144 19 22 155 80 168 519 254 133
514,3574 10523 103 1449 1356 7647 2025 6287 17257 5044
515,710 1770 1304 2605 19994 951 423 15259 14756 10808
516,59 584 536 259 648 956 999 448 1001 5269
518,16 278 177 26 541 250 404 395 135 306
519,583 101 15 21 4593 2833 411 36 1641 391
520,1884 930 1442 1899 4132 2429 336 2255 345 1099
521,45 8178 1385 4006 15954 13903 470 11095 7606 7796
522,8 25 52 138 96 182 32 324 344 44
523,1662 1143 1669 754 1642 282 556 89 433 5119
524,7 865 19202 4763 4546 196 13354 352 18551 5935
525,16 117 3502 1768 3145 1210 3444 188 101 555
526,1519 4288 3648 2712 5313 21 9555 8144 8180 15
527,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
528,5795 17978 17950 17979 20168 17966 21307 133 17965 228
529,571 535 95 871 1496 1178 220 1365 2922 621
530,587 47 28 662 50 27 1534 3667 1535 1125
532,509 1846 186 3805 205 5 156 399 406 1054
533,66 175 304 593 712 4 34 99 1362 94
535,17 212 379 2 42 2236 62 28 50 927
536,39 249 40 97 55 2186 76 873 303 3308
537,264 871 571 88 8744 728 8390 1736 9955 934
538,1032 2291 408 984 613 3216 548 261 170 897
539,228 716 281 301 135 352 598 546 199 177
540,1555 678 625 579 755 770 761 21 4688 1213
542,40 154 39 41 58 31 1513 76 96 138
544,828 936 82 19 1477 2071 1177 89 33 706
545,75 301 226 228 52 4 22 2406 80 15457
546,41 55 58 349 15 76 101 1049 1177 5317
547,93 214 188 160 645 259 514 520 901 38
549,304 175 60 66 77 378 736 309 44 238
550,4 44 15 2513 1123 52 96 2 138 88
551,17 28 11 50 2259 42 239 3058 846 375
552,590 66 60 148 116 176 304 4472 175 378
553,40 39 16 60 41 58 77 32 96 208
554,90 159 15 533 633 1050 957 1564 101 771
555,249 639 1273 15 129 928 1146 2499 337 313
556,159 913 120 732 903 43 2803 1257 500 1923
557,3 152 1186 802 150 2097 1429 635 330 1377
558,5859 9904 7598 363 6391 8896 1749 513 14291 1399
559,9954 2122 4913 13519 2246 4741 17790 13569 3290 7632
560,15145 156 102 18650 13 64 11190 471 8775 16870
563,22 77 60 148 20 631 702 65 369 265
565,112 1391 54 916 939 4592 2689 559 582 15325
566,10948 8445 16888 5776 268 13650 2098 21019 4862 8438
567,1425 697 2637 1604 1729 3452 2683 2401 1870 3592
568,28 14 17 2206 7131 3990 1385 47 50 341
569,44 25 90 132 101 1514 229 2700 15 10665
570,138 208 324 344 66 60 116 175 148 3
571,451 578 260 749 830 480 80 404 1996 781
572,124 451 1641 775 391 760 691 569 7 480
573,8 203 278 5 603 52 981 93 38 872
574,5044 933 6064 20521 1008 6102 950 7647 19063 1751
575,199 85 1152 2036 1670 1222 1198 1342 66 7112
576,60 77 116 105 134 279 175 156 327 999
577,447 285 28 17 14233 121 2 1526 381 7
578,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
579,571 739 270 1476 883 297 2042 90 164 105
580,1046 4 66 77 16 60 265 148 134 175
581,1535 1532 47 837 17 22 249 50 42 37
582,6777 2660 1555 6366 2039 7818 8343 3690 726 517
583,93 214 203 1855 358 1978 1450 232 323 72
585,239 511 17 986 1281 1231 47 28 11 3039
586,320 34 147 585 367 842 2906 4405 4716 1840
587,5585 94 129 7880 6276 6580 39 1424 242 573
588,239 511 43 57 64 198 986 7258 98 270
590,11376 1043 4186 2894 4937 2919 10508 14011 13821 7524
591,27 116 42 28 93 11 514 148 203 520
594,376 636 7 4082 4076 292 653 680 161 354
595,40 55 291 583 411 905 3 6709 16 174
596,249 299 212 102 165 639 568 13 325 205
597,299 19 1499 80 2488 3022 1 157 2438 2406
598,451 415 136 206 298 2503 1939 480 1050 2901
599,23 13 71 294 98 348 41 20243 18935 43
601,39 40 58 55 76 9 17 27 22 77
602,33 48 103 4 10 102 194 265 20 457
603,8 2846 52 2850 82 4634 428 625 308 3672
604,238 399 64 57 582 135 177 5081 250 634
605,11 694 42 1481 7 743 1058 3188 2439 145
606,6797 5520 3956 7930 5819 6464 3384 7274 2628 4281
607,21671 19870 15578 15513 19379 21058 17533 16877 15506 13601
608,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
609,345 590 16827 5440 108 2684 2479 1501 306 22293
610,82 390 89 308 56 35 144 1274 3672 653
611,22 63 141 103 14039 6550 48 194 15152 12532
612,13 25 17 480 27 401 16 124 33 106
613,1429 2558 1990 3681 5362 547 236 1517 36 2969
614,14522 1 14521 78 8720 1167 14868 130 8396 2163
615,105 365 28 6825 621 2092 17 537 1 6051
616,7 73 33 48 766 2856 1920 617 21101 811
617,34 99 467 573 129 242 430 376 313 770
620,12216 716 9405 12243 13127 8437 11314 13110 12232 897
621,117 51 419 29 1818 1195 2200 896 1210 21
622,521 22 1522 1630 690 48 265 134 73 268
623,226 11 1131 50 47 17 27 273 8403 960
624,27 28 11 42 1391 145 559 939 1393 4592
625,8 105 21 512 302 43 1019 13 3380 1899
626,11 17 27 47 19 1391 33 174 49 193
627,8 179 26 52 181 25 47 284 27 596
629,81 88 9196 2867 9316 394 2306 3333 431 19256
630,28 182 27 47 344 857 1281 1382 1472 22
631,1122 1476 9040 7957 988 507 5014 2256 641 16247
632,1 8 203 16 214 93 38 271 603 238
